"Row","Time Diff","*Lambda","*N","Date","User ID","*DorkType"
4350,612092,153023,4,"2002-04-26",1592501,"D"
4351,480396,120099,4,"2002-01-28",1592601,"D"
4352,329834,109944.666666667,3,"2001-09-12",1592781,"D"
4353,5811346,28912.1691542289,201,"2004-07-25",1593241,"D"
4354,6217287,30931.776119403,201,"2004-08-19",1594601,"D"
4355,226962,113481,2,"2001-04-29",1595321,"D"
4356,633085,126617,5,"2002-05-08",1596091,"E"
4357,453686,226843,2,"2002-01-07",1596471,"D"
4358,457260,152420,3,"2002-01-10",1597371,"E"
4359,360820,120273.333333333,3,"2001-10-15",1599111,"E"
4360,1762242,8723.9702970297,202,"2003-05-17",1599841,"D"
4361,4552154,22097.8349514563,206,"2004-04-27",1603441,"D"
4362,1372420,6862.1,200,"2003-02-15",1603911,"E"
4363,791759,263919.666666667,3,"2002-07-29",1605021,"D"
4364,261073,130536.5,2,"2001-06-19",1605791,"E"
4365,186897,62299,3,"2001-02-17",1607321,"D"
4366,3876193,19284.5422885572,201,"2004-02-29",1607891,"D"
4367,1017161,5085.805,200,"2002-10-28",1608751,"D"
4368,770518,33500.7826086957,23,"2002-07-19",1610391,"C"
4369,797585,113940.714285714,7,"2002-08-01",1610881,"D"
4370,344653,86163.25,4,"2001-09-28",1611411,"D"
4371,1810643,9008.17412935323,201,"2003-05-27",1612521,"D"
4372,641855,71317.2222222222,9,"2002-05-13",1614411,"C"
4373,355205,177602.5,2,"2001-10-09",1617001,"D"
4374,2623553,13117.765,200,"2003-10-09",1617931,"D"
4375,13802,6901,2,"1998-07-12",1619051,"C"
4376,134660,67330,2,"2000-10-20",1620241,"C"
4377,649233,216411,3,"2002-05-17",1620661,"D"
4378,352208,176104,2,"2001-10-06",1621271,"E"
4379,185018,46254.5,4,"2001-02-13",1622441,"E"
4380,292981,146490.5,2,"2001-07-31",1622641,"D"
4381,353556,70711.2,5,"2001-10-08",1622701,"D"
4382,6256650,31127.6119402985,201,"2004-08-21",1622901,"D"
4383,545766,272883,2,"2002-03-15",1623361,"D"
4384,413995,206997.5,2,"2001-12-04",1624131,"D"
4385,796858,132809.666666667,6,"2002-07-31",1626991,"E"
4386,668681,66868.1,10,"2002-05-28",1629241,"C"
4387,349473,58245.5,6,"2001-10-03",1629951,"E"
4388,201700,100850,2,"2001-03-17",1630561,"C"
4389,4010312,20051.56,200,"2004-03-12",1630761,"D"
4390,284225,71056.25,4,"2001-07-20",1632911,"D"
4391,6915651,34578.255,200,"2004-09-27",1632991,"E"
4392,81677,40838.5,2,"2000-04-21",1633081,"D"
4393,4253747,21268.735,200,"2004-04-03",1633831,"E"
4394,508687,254343.5,2,"2002-02-17",1635121,"E"
4395,480155,240077.5,2,"2002-01-27",1637451,"C"
4396,11068295,55341.475,200,"2005-03-18",1637771,"D"
4397,611783,61178.3,10,"2002-04-26",1638691,"C"
4398,116966,58483,2,"2000-08-30",1639571,"D"
4399,417678,208839,2,"2001-12-08",1639601,"D"
4400,497649,248824.5,2,"2002-02-09",1639651,"D"
4401,518837,172945.666666667,3,"2002-02-25",1642011,"E"
4402,567112,283556,2,"2002-03-29",1642381,"D"
4403,154409,77204.5,2,"2000-12-09",1642681,"D"
4404,704265,234755,3,"2002-06-16",1642921,"D"
4405,259576,129788,2,"2001-06-17",1644831,"C"
4406,13558750,67122.5247524752,202,"2005-05-31",1646881,"E"
4407,620673,103445.5,6,"2002-05-01",1647081,"E"
4408,13984,6992,2,"1998-07-17",1647501,"C"
4409,519967,51996.7,10,"2002-02-25",1648311,"D"
4410,9363042,46351.6930693069,202,"2005-01-16",1649321,"E"
4411,36675,18337.5,2,"1999-07-04",1650681,"D"
4412,128364,64182,2,"2000-10-03",1650931,"D"
4413,86297,43148.5,2,"2000-05-11",1651651,"D"
4414,2886982,14434.91,200,"2003-11-13",1652501,"D"
4415,471060,78510,6,"2002-01-20",1652541,"C"
4416,632189,210729.666666667,3,"2002-05-08",1652821,"C"
4417,437394,87478.8,5,"2001-12-24",1653051,"D"
4418,75677,37838.5,2,"2000-03-24",1653161,"C"
4419,627305,89615,7,"2002-05-05",1653961,"D"
4420,1910644,9553.22,200,"2003-06-15",1655151,"E"
4421,269962,134981,2,"2001-07-01",1657071,"C"
4422,322562,107520.666666667,3,"2001-09-04",1657311,"C"
4423,762590,3812.95,200,"2002-07-15",1657591,"D"
4424,565635,94272.5,6,"2002-03-28",1657711,"E"
4425,592015,118403,5,"2002-04-14",1658101,"D"
4426,2107983,10539.915,200,"2003-07-21",1658851,"D"
4427,738529,123088.166666667,6,"2002-07-04",1659921,"C"
4428,51792,12948,4,"1999-11-07",1659941,"C"
4429,353508,176754,2,"2001-10-08",1661521,"C"
4430,7799347,38996.735,200,"2004-11-10",1661901,"D"
4431,423828,141276,3,"2001-12-13",1662741,"C"
4432,593970,118794,5,"2002-04-15",1662891,"D"
4433,1532698,7663.49,200,"2003-03-27",1663131,"E"
4434,112217,56108.5,2,"2000-08-15",1663351,"D"
4435,187711,93855.5,2,"2001-02-19",1663581,"C"
4436,97997,24499.25,4,"2000-06-26",1663681,"D"
4437,2351928,11759.64,200,"2003-08-30",1664481,"E"
4438,425697,60813.8571428571,7,"2001-12-14",1664751,"D"
4439,20766,10383,2,"1998-12-08",1665611,"C"
4440,85397,42698.5,2,"2000-05-07",1666851,"D"
4441,246702,82234,3,"2001-05-29",1666871,"D"
4442,363674,60612.3333333333,6,"2001-10-18",1668011,"E"
4443,3690826,18454.13,200,"2004-02-11",1668721,"D"
4444,991376,4907.80198019802,202,"2002-10-19",1670181,"D"
4445,107063,53531.5,2,"2000-07-29",1670611,"D"
4446,795780,34599.1304347826,23,"2002-07-31",1670641,"D"
4447,1504858,7449.79207920792,202,"2003-03-20",1670741,"D"
4448,902430,4083.39366515837,221,"2002-09-15",1671651,"D"
4449,633513,211171,3,"2002-05-09",1673761,"D"
4450,423922,211961,2,"2001-12-13",1674351,"C"
4451,19512765,97563.825,200,"2005-10-11",1675101,"D"
4452,582139,291069.5,2,"2002-04-08",1675421,"D"
4453,410979,102744.75,4,"2001-12-02",1675601,"D"
4454,511065,56785,9,"2002-02-19",1677481,"E"
4455,462454,154151.333333333,3,"2002-01-14",1677721,"C"
4456,609630,203210,3,"2002-04-25",1678411,"E"
4457,45543882,255864.505617978,178,"2006-08-16",1678441,"E"
4458,16274050,80965.4228855721,201,"2005-08-05",1679551,"D"
4459,7890826,39454.13,200,"2004-11-14",1679811,"D"
4460,1989268,4002.55130784708,497,"2003-06-30",1680191,"D"
4461,506820,126705,4,"2002-02-16",1681791,"E"
4462,592172,197390.666666667,3,"2002-04-14",1681961,"D"
4463,488193,34870.9285714286,14,"2002-02-02",1682431,"D"
4464,579497,144874.25,4,"2002-04-06",1684201,"D"
4465,262608,87536,3,"2001-06-21",1684621,"D"
4466,690638,115106.333333333,6,"2002-06-09",1685091,"D"
4467,46309994,285864.160493827,162,"2006-08-22",1685941,"E"
4468,132815,66407.5,2,"2000-10-15",1687011,"D"
4469,64933,21644.3333333333,3,"2000-01-28",1688461,"D"
4470,994873,4584.66820276498,217,"2002-10-20",1689191,"D"
4471,80540,40270,2,"2000-04-16",1689701,"C"
4472,599100,149775,4,"2002-04-18",1691761,"D"
4473,45884001,244063.835106383,188,"2006-08-19",1692321,"D"
4474,161192,80596,2,"2000-12-25",1692901,"D"
4475,792661,158532.2,5,"2002-07-29",1693851,"E"
4476,1328988,6451.39805825243,206,"2003-02-03",1694311,"C"
4477,233225,58306.25,4,"2001-05-09",1694591,"D"
4478,9655056,48035.1044776119,201,"2005-01-27",1694961,"E"
4479,314910,104970,3,"2001-08-26",1698721,"C"
4480,3299021,16331.7871287129,202,"2004-01-01",1699961,"D"
4481,545179,181726.333333333,3,"2002-03-15",1702341,"C"
4482,237589,118794.5,2,"2001-05-16",1703071,"D"
4483,345641,115213.666666667,3,"2001-09-29",1704031,"D"
4484,122,61,2,"1993-10-23",1704211,"B"
4485,7913750,39568.75,200,"2004-11-15",1705281,"E"
4486,628351,157087.75,4,"2002-05-06",1705291,"D"
4487,262617,87539,3,"2001-06-21",1705791,"D"
4488,289384,144692,2,"2001-07-27",1706001,"D"
4489,151952,75976,2,"2000-12-03",1706681,"D"
4490,600,300,2,"1995-05-25",1707481,"C"
4491,171571,85785.5,2,"2001-01-17",1708141,"C"
4492,522107,104421.4,5,"2002-02-27",1709701,"D"
4493,282348,141174,2,"2001-07-18",1710801,"D"
4494,90506,45253,2,"2000-05-28",1711481,"D"
4495,275331,91777,3,"2001-07-08",1711571,"C"
4496,399083,133027.666666667,3,"2001-11-21",1711721,"C"
4497,289885,144942.5,2,"2001-07-27",1711821,"E"
4498,244643,122321.5,2,"2001-05-26",1712021,"D"
4499,390259,130086.333333333,3,"2001-11-13",1712571,"D"
4500,3726318,18538.8955223881,201,"2004-02-14",1714891,"D"
4501,351970,70394,5,"2001-10-06",1714921,"C"
4502,607346,151836.5,4,"2002-04-23",1715081,"E"
4503,386447,193223.5,2,"2001-11-09",1715541,"E"
4504,359616,179808,2,"2001-10-14",1715601,"D"
4505,196896,65632,3,"2001-03-08",1715681,"D"
4506,585748,195249.333333333,3,"2002-04-10",1716121,"C"
4507,742308,123718,6,"2002-07-05",1717221,"D"
4508,604469,120893.8,5,"2002-04-21",1717291,"D"
4509,120,60,2,"1993-10-17",1718591,"B"
4510,311997,51999.5,6,"2001-08-23",1719241,"D"
4511,564202,282101,2,"2002-03-27",1719601,"D"
4512,2846949,14234.745,200,"2003-11-08",1719861,"E"
4513,94577,47288.5,2,"2000-06-13",1719871,"C"
4514,52626,26313,2,"1999-11-12",1720331,"C"
4515,156931,78465.5,2,"2000-12-15",1721011,"D"
4516,2060432,10002.0970873786,206,"2003-07-13",1721711,"C"
4517,373330,46666.25,8,"2001-10-28",1721971,"C"
4518,170024,85012,2,"2001-01-13",1722101,"D"
4519,1076407,5355.25870646766,201,"2002-11-18",1723881,"E"
4520,379580,126526.666666667,3,"2001-11-03",1725461,"D"
4521,92173,46086.5,2,"2000-06-04",1728591,"D"
4522,529446,75635.1428571429,7,"2002-03-04",1728771,"D"
4523,118701,39567,3,"2000-09-04",1729041,"D"
4524,8419431,42097.155,200,"2004-12-08",1729051,"D"
4525,376720,47090,8,"2001-10-31",1729441,"D"
4526,319890,159945,2,"2001-09-01",1730091,"D"
4527,5254410,25756.9117647059,204,"2004-06-19",1730201,"D"
4528,615205,102534.166666667,6,"2002-04-28",1730551,"D"
4529,6240261,30892.3811881188,202,"2004-08-20",1730901,"E"
4530,469562,93912.4,5,"2002-01-19",1732791,"D"
4531,506950,101390,5,"2002-02-16",1733621,"C"
4532,208425,69475,3,"2001-03-29",1734001,"C"
4533,157409,78704.5,2,"2000-12-16",1737761,"D"
4534,42853735,239406.340782123,179,"2006-07-25",1738051,"E"
4535,346575,49510.7142857143,7,"2001-09-30",1738261,"D"
4536,606862,151715.5,4,"2002-04-23",1738571,"E"
4537,307195,153597.5,2,"2001-08-17",1740651,"D"
4538,5927131,29342.2326732673,202,"2004-08-02",1743671,"D"
4539,407722,203861,2,"2001-11-29",1744201,"D"
4540,109702,36567.3333333333,3,"2000-08-07",1744411,"D"
4541,6404343,31862.4029850746,201,"2004-08-30",1744571,"E"
4542,96976,48488,2,"2000-06-23",1744761,"D"
4543,1533624,7668.12,200,"2003-03-27",1745511,"D"
4544,607168,202389.333333333,3,"2002-04-23",1745981,"D"
4545,190260,47565,4,"2001-02-23",1747031,"D"
4546,123388,61694,2,"2000-09-18",1747201,"C"
4547,701267,233755.666666667,3,"2002-06-15",1747321,"D"
4548,659798,131959.6,5,"2002-05-23",1747681,"D"
4549,11548919,57457.3084577114,201,"2005-04-02",1748271,"D"
4550,340743,85185.75,4,"2001-09-24",1750351,"D"
4551,121,60.5,2,"1993-10-20",1751811,"B"
4552,788763,46397.8235294118,17,"2002-07-28",1752941,"D"
4553,498548,45322.5454545455,11,"2002-02-10",1753061,"D"
4554,417387,104346.75,4,"2001-12-07",1754241,"D"
4555,715433,71543.3,10,"2002-06-22",1754641,"D"
4556,97043,24260.75,4,"2000-06-23",1754761,"D"
4557,527,263.5,2,"1995-04-08",1756191,"C"
4558,303873,151936.5,2,"2001-08-13",1756721,"D"
4559,134007,67003.5,2,"2000-10-19",1757241,"D"
4560,3581077,17816.3034825871,201,"2004-01-31",1758301,"E"
4561,392600,196300,2,"2001-11-15",1761051,"D"
4562,42741833,336549.866141732,127,"2006-07-24",1762751,"E"
4563,238782,79594,3,"2001-05-17",1762781,"C"
4564,639093,63909.3,10,"2002-05-12",1764931,"C"
4565,715362,35768.1,20,"2002-06-22",1765001,"C"
4566,185,92.5,2,"1994-03-23",1766561,"B"
4567,758575,94821.875,8,"2002-07-13",1766701,"D"
4568,3277354,16305.2437810945,201,"2003-12-29",1767221,"D"
4569,785699,98212.375,8,"2002-07-26",1767741,"D"
4570,3936144,207165.473684211,19,"2004-03-05",1767901,"D"
4571,3387497,16937.485,200,"2004-01-10",1768041,"D"
4572,19627037,97646.9502487562,201,"2005-10-13",1769191,"E"
4573,455400,41400,11,"2002-01-08",1769361,"D"
4574,2577,1288.5,2,"1996-11-06",1769461,"C"
4575,59471,29735.5,2,"1999-12-27",1769471,"D"
4576,698988,174747,4,"2002-06-13",1771971,"D"
4577,197680,98840,2,"2001-03-09",1772361,"D"
4578,6166008,30830.04,200,"2004-08-16",1772451,"E"
4579,181775,90887.5,2,"2001-02-07",1772941,"D"
4580,6397253,31986.265,200,"2004-08-30",1774391,"D"
4581,420565,210282.5,2,"2001-12-10",1774691,"C"
4582,339606,169803,2,"2001-09-23",1775581,"D"
4583,1049628,5248.14,200,"2002-11-09",1775861,"D"
4584,323229,80807.25,4,"2001-09-05",1777491,"E"
4585,635557,127111.4,5,"2002-05-10",1777681,"E"
4586,744479,372239.5,2,"2002-07-06",1778291,"D"
4587,2658969,13098.3694581281,203,"2003-10-14",1779201,"D"
4588,2462,1231,2,"1996-10-21",1783481,"C"
4589,316354,105451.333333333,3,"2001-08-28",1783541,"C"
4590,323165,161582.5,2,"2001-09-05",1785841,"E"
4591,381741,190870.5,2,"2001-11-05",1785871,"D"
4592,950168,4750.84,200,"2002-10-04",1786041,"D"
4593,622500,311250,2,"2002-05-02",1786071,"D"
4594,160528,53509.3333333333,3,"2000-12-23",1786921,"C"
4595,52988,26494,2,"1999-11-15",1787311,"D"
4596,447171,74528.5,6,"2002-01-01",1787661,"D"
4597,319325,106441.666666667,3,"2001-08-31",1788391,"D"
4598,677198,169299.5,4,"2002-06-02",1788591,"E"
4599,816723,62824.8461538462,13,"2002-08-09",1789221,"D"
4600,796087,265362.333333333,3,"2002-07-31",1790141,"D"
4601,518146,172715.333333333,3,"2002-02-24",1790201,"D"
4602,46035023,548035.988095238,84,"2006-08-20",1792721,"D"
4603,3224315,16121.575,200,"2003-12-23",1793451,"E"
4604,686910,2781.01214574899,247,"2002-06-07",1794941,"D"
4605,269571,134785.5,2,"2001-07-01",1797991,"D"
4606,35583,11861,3,"1999-06-23",1798551,"D"
4607,187490,93745,2,"2001-02-18",1799451,"D"
4608,340411,113470.333333333,3,"2001-09-24",1799671,"D"
4609,349986,174993,2,"2001-10-04",1799951,"D"
4610,614781,122956.2,5,"2002-04-28",1800481,"C"
4611,159088,53029.3333333333,3,"2000-12-20",1802001,"D"
4612,198104,99052,2,"2001-03-10",1803591,"C"
4613,720587,360293.5,2,"2002-06-25",1804031,"D"
4614,806340,80634,10,"2002-08-05",1804131,"D"
4615,22121779,110608.895,200,"2005-11-25",1804181,"D"
4616,721493,240497.666666667,3,"2002-06-25",1804221,"D"
4617,829092,37686,22,"2002-08-15",1805691,"D"
4618,786417,131069.5,6,"2002-07-26",1807011,"D"
4619,29282,14641,2,"1999-04-12",1807371,"C"
4620,86112,43056,2,"2000-05-10",1807451,"D"
4621,459774,114943.5,4,"2002-01-12",1808781,"D"
4622,605125,201708.333333333,3,"2002-04-22",1809041,"D"
4623,497466,165822,3,"2002-02-09",1809971,"E"
4624,803823,73074.8181818182,11,"2002-08-03",1810221,"E"
4625,693824,115637.333333333,6,"2002-06-11",1810741,"C"
4626,637290,318645,2,"2002-05-11",1811201,"D"
4627,1799,899.5,2,"1996-06-28",1812971,"C"
4628,263213,87737.6666666667,3,"2001-06-22",1813221,"D"
4629,1058804,5294.02,200,"2002-11-12",1814381,"D"
4630,3005894,14662.8975609756,205,"2003-11-28",1814861,"E"
4631,720291,144058.2,5,"2002-06-24",1817901,"D"
4632,687276,229092,3,"2002-06-07",1818501,"E"
4633,307373,76843.25,4,"2001-08-18",1818821,"D"
4634,91461,45730.5,2,"2000-06-01",1818841,"C"
4635,6837,3418.5,2,"1997-10-29",1820481,"D"
4636,739794,246598,3,"2002-07-04",1820611,"C"
4637,531010,177003.333333333,3,"2002-03-05",1820881,"D"
4638,551236,137809,4,"2002-03-19",1820921,"D"
4639,110268,55134,2,"2000-08-08",1823431,"D"
4640,172890,43222.5,4,"2001-01-20",1823571,"D"
4641,189996,94998,2,"2001-02-23",1823621,"C"
4642,4582465,22573.7192118227,203,"2004-04-30",1824181,"D"
4643,529334,176444.666666667,3,"2002-03-04",1824231,"C"
4644,427162,85432.4,5,"2001-12-16",1825441,"C"
4645,399448,133149.333333333,3,"2001-11-21",1827021,"D"
4646,184416,92208,2,"2001-02-12",1827281,"E"
4647,106344,53172,2,"2000-07-26",1827321,"D"
4648,160589,80294.5,2,"2000-12-24",1830691,"D"
4649,785998,261999.333333333,3,"2002-07-26",1830861,"D"
4650,181864,90932,2,"2001-02-07",1831611,"D"
4651,120921,60460.5,2,"2000-09-11",1831911,"E"
4652,20310997,101554.985,200,"2005-10-25",1831971,"D"
4653,446247,74374.5,6,"2002-01-01",1834241,"D"
4654,438921,62703,7,"2001-12-26",1835411,"D"
4655,86479,28826.3333333333,3,"2000-05-12",1835481,"D"
4656,351007,175503.5,2,"2001-10-05",1835951,"E"
4657,1283477,6322.54679802956,203,"2003-01-21",1836891,"E"
4658,4595354,22976.77,200,"2004-05-01",1837251,"E"
4659,435595,87119,5,"2001-12-23",1839541,"D"
4660,440550,220275,2,"2001-12-27",1840681,"D"
4661,12600,6300,2,"1998-06-09",1841471,"C"
4662,46124658,809204.52631579,57,"2006-08-21",1841531,"E"
4663,36513149,226789.745341615,161,"2006-05-27",1841791,"E"
4664,617489,308744.5,2,"2002-04-29",1845731,"D"
4665,396284,66047.3333333333,6,"2001-11-18",1849181,"D"
4666,16214847,81074.235,200,"2005-08-04",1850391,"D"
4667,566837,188945.666666667,3,"2002-03-29",1852501,"D"
4668,774363,96795.375,8,"2002-07-21",1853921,"D"
4669,247912,123956,2,"2001-05-31",1855351,"D"
4670,505384,126346,4,"2002-02-15",1856121,"D"
4671,222303,111151.5,2,"2001-04-21",1856171,"D"
4672,45731197,239430.35078534,191,"2006-08-17",1858771,"E"
4673,3424122,17120.61,200,"2004-01-14",1861461,"E"
4674,6405130,32025.65,200,"2004-08-30",1864381,"D"
4675,89956,44978,2,"2000-05-26",1867641,"C"
4676,122905,61452.5,2,"2000-09-17",1867711,"D"
4677,2603920,12827.1921182266,203,"2003-10-06",1867761,"D"
4678,1079793,5372.10447761194,201,"2002-11-19",1868611,"D"
4679,357249,178624.5,2,"2001-10-11",1873191,"E"
4680,46004178,235918.861538462,195,"2006-08-20",1873391,"E"
4681,429380,143126.666666667,3,"2001-12-18",1873611,"E"
4682,6382938,31914.69,200,"2004-08-29",1874131,"E"
4683,168694,84347,2,"2001-01-11",1875311,"D"
4684,116726,23345.2,5,"2000-08-29",1877151,"D"
4685,670478,95782.5714285714,7,"2002-05-29",1877831,"D"
4686,596,298,2,"1995-05-23",1877951,"B"
4687,512980,170993.333333333,3,"2002-02-21",1878461,"D"
4688,570529,57052.9,10,"2002-03-31",1879761,"D"
4689,253753,126876.5,2,"2001-06-09",1879831,"D"
4690,612988,102164.666666667,6,"2002-04-27",1879851,"D"
4691,523869,104773.8,5,"2002-02-28",1880781,"C"
4692,422665,211332.5,2,"2001-12-12",1882361,"D"
4693,157975,78987.5,2,"2000-12-18",1883231,"D"
4694,617975,205991.666666667,3,"2002-04-29",1883491,"E"
4695,8758213,43791.065,200,"2004-12-22",1883651,"D"
4696,243190,121595,2,"2001-05-24",1884331,"D"
4697,472799,157599.666666667,3,"2002-01-22",1886441,"D"
4698,76210,38105,2,"2000-03-27",1889471,"D"
4699,629846,104974.333333333,6,"2002-05-06",1891391,"D"
4700,438838,146279.333333333,3,"2001-12-26",1894541,"D"
4701,10084755,50423.775,200,"2005-02-12",1895341,"E"
4702,5056601,25157.2189054726,201,"2004-06-05",1897361,"D"
4703,38367873,191839.365,200,"2006-06-14",1899321,"D"
4704,132833,44277.6666666667,3,"2000-10-15",1899671,"C"
4705,803643,267881,3,"2002-08-03",1902021,"D"
4706,212569,70856.3333333333,3,"2001-04-05",1905771,"D"
4707,740325,123387.5,6,"2002-07-04",1906451,"D"
4708,8940,4470,2,"1998-02-03",1906461,"D"
4709,45708302,1632439.35714286,28,"2006-08-17",1906611,"D"
4710,17009866,303747.607142857,56,"2005-08-21",1906831,"D"
4711,193687,96843.5,2,"2001-03-02",1907881,"E"
4712,1601726,7929.33663366337,202,"2003-04-12",1911611,"D"
4713,438503,87700.6,5,"2001-12-25",1911641,"C"
4714,591631,98605.1666666667,6,"2002-04-14",1912641,"D"
4715,37352849,287329.607692308,130,"2006-06-05",1914971,"D"
4716,268940,134470,2,"2001-06-30",1915701,"C"
4717,606869,303434.5,2,"2002-04-23",1917471,"E"
4718,428187,71364.5,6,"2001-12-17",1917731,"D"
4719,2977871,14889.355,200,"2003-11-24",1918621,"D"
4720,396221,198110.5,2,"2001-11-18",1919261,"D"
4721,15115293,75576.465,200,"2005-07-09",1919321,"D"
4722,38768,12922.6666666667,3,"1999-07-24",1919401,"C"
4723,776099,155219.8,5,"2002-07-22",1919521,"D"
4724,603505,201168.333333333,3,"2002-04-21",1919921,"E"
4725,92354,46177,2,"2000-06-05",1920211,"D"
4726,9122,4561,2,"1998-02-11",1920231,"C"
4727,1719698,85984.9,20,"2003-05-08",1921931,"C"
4728,201467,100733.5,2,"2001-03-16",1922351,"D"
4729,282235,94078.3333333333,3,"2001-07-17",1925361,"C"
4730,75974,37987,2,"2000-03-25",1929471,"D"
4731,324844,108281.333333333,3,"2001-09-07",1930911,"D"
4732,312749,156374.5,2,"2001-08-24",1931591,"C"
4733,814682,62667.8461538462,13,"2002-08-08",1931631,"D"
4734,671316,335658,2,"2002-05-30",1933141,"D"
4735,45613,22806.5,2,"1999-09-21",1933161,"D"
4736,27821457,927381.9,30,"2006-02-17",1934181,"D"
4737,5076534,253826.7,20,"2004-06-06",1934301,"D"
4738,96519,16086.5,6,"2000-06-21",1934671,"D"
4739,416751,83350.2,5,"2001-12-07",1934861,"D"
4740,771297,128549.5,6,"2002-07-19",1935681,"D"
4741,341766,113922,3,"2001-09-25",1937751,"D"
4742,157084,52361.3333333333,3,"2000-12-16",1938011,"D"
4743,656678,328339,2,"2002-05-22",1939101,"D"
4744,93738,31246,3,"2000-06-10",1939821,"C"
4745,259995,86665,3,"2001-06-17",1940581,"D"
4746,177875,59291.6666666667,3,"2001-01-30",1941481,"D"
4747,450119,90023.8,5,"2002-01-04",1941721,"D"
4748,19200,6400,3,"1998-11-09",1942781,"C"
4749,3723,1861.5,2,"1997-03-21",1943181,"C"
4750,177715,35543,5,"2001-01-30",1943911,"D"
4751,4198221,20783.2722772277,202,"2004-03-29",1945201,"D"
4752,750291,250097,3,"2002-07-09",1945551,"D"
4753,590488,73811,8,"2002-04-13",1946381,"D"
4754,250155,125077.5,2,"2001-06-03",1947461,"C"
4755,346656,173328,2,"2001-09-30",1947751,"C"
4756,612926,102154.333333333,6,"2002-04-26",1948361,"D"
4757,542173,77453.2857142857,7,"2002-03-13",1948551,"D"
4758,789009,87667.6666666667,9,"2002-07-28",1949711,"D"
4759,7968009,39840.045,200,"2004-11-18",1950231,"D"
4760,118342,39447.3333333333,3,"2000-09-03",1951731,"D"
4761,235425,117712.5,2,"2001-05-12",1952061,"D"
4762,198900,99450,2,"2001-03-12",1954481,"D"
4763,44031335,243267.044198895,181,"2006-08-04",1955871,"E"
4764,103100,51550,2,"2000-07-15",1956311,"D"
4765,350232,116744,3,"2001-10-04",1956441,"C"
4766,46111090,569272.716049383,81,"2006-08-20",1956601,"D"
4767,669332,66933.2,10,"2002-05-29",1959551,"D"
4768,64090,32045,2,"2000-01-23",1960381,"C"
4769,801237,200309.25,4,"2002-08-02",1960571,"D"
4770,436366,72727.6666666667,6,"2001-12-23",1961331,"E"
